fold,path,TRUE,path,lat,lon,TRUE
2,/content/0310_post_folder/0310_post_folder/folder_1/826942585588783_vs_510190868496584(5)/510190868496584_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/826942585588783_vs_510190868496584(5)/510190868496584_2024.png,29.44278831,-83.28713894,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/827153585531145_vs_1083664996500620(4)/1083664996500620_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/827153585531145_vs_1083664996500620(4)/1083664996500620_2024.png,29.44402627,-83.28416705,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/828091532273387_vs_548529834392754(5)/548529834392754_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/828091532273387_vs_548529834392754(5)/548529834392754_2024.png,29.44087294,-83.28809917,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/828122028866730_vs_1054332776199859(6)/1054332776199859_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/828122028866730_vs_1054332776199859(6)/1054332776199859_2024.png,29.44031234,-83.28652203,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/828564528757727_vs_8474591305991415(6)/8474591305991415_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/828564528757727_vs_8474591305991415(6)/8474591305991415_2024.png,29.43808859,-83.28653812,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/828914318692905_vs_551694850713781(4)/551694850713781_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/828914318692905_vs_551694850713781(4)/551694850713781_2024.png,29.43928923,-83.29013765,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/829851878711801_vs_867701915500659(5)/867701915500659_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/829851878711801_vs_867701915500659(5)/867701915500659_2024.png,29.43947143,-83.28426898,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/829882385311800_vs_552726724003977(5)/552726724003977_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/829882385311800_vs_552726724003977(5)/552726724003977_2024.png,29.43928456,-83.28425825,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/830342598802587_vs_8421212407928039(5)/8421212407928039_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/830342598802587_vs_8421212407928039(5)/8421212407928039_2024.png,29.43973772,-83.28657568,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/830710841987795_vs_553796510661938(6)/553796510661938_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/830710841987795_vs_553796510661938(6)/553796510661938_2024.png,29.43971903,-83.29028785,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/830727271993665_vs_1620487025169491(5)/1620487025169491_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/830727271993665_vs_1620487025169491(5)/1620487025169491_2024.png,29.43848102,-83.29277158,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/830867522088729_vs_546255491235262(4)/546255491235262_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/830867522088729_vs_546255491235262(4)/546255491235262_2024.png,29.43900425,-83.28834057,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/831207465289562_vs_1061404738962512(6)/1061404738962512_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/831207465289562_vs_1061404738962512(6)/1061404738962512_2024.png,29.43787835,-83.29146802,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/831334371879267_vs_511874901623890(6)/511874901623890_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/831334371879267_vs_511874901623890(6)/511874901623890_2024.png,29.44405897,-83.2854867,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/831490301712096_vs_868651948689398(4)/868651948689398_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/831490301712096_vs_868651948689398(4)/868651948689398_2024.png,29.43976575,-83.28470349,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/831541945242109_vs_959212355966207(6)/959212355966207_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/831541945242109_vs_959212355966207(6)/959212355966207_2024.png,29.44288641,-83.28699946,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/831805285061501_vs_531246569498451(4)/531246569498451_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/831805285061501_vs_531246569498451(4)/531246569498451_2024.png,29.43998532,-83.28652203,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/831835211732559_vs_1088297749529901(6)/1088297749529901_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/831835211732559_vs_1088297749529901(6)/1088297749529901_2024.png,29.43720561,-83.2940644,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/831972505300381_vs_1780979465769871(6)/1780979465769871_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/831972505300381_vs_1780979465769871(6)/1780979465769871_2024.png,29.44034971,-83.28566372,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/832125541609742_vs_1057939745506893(6)/1057939745506893_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/832125541609742_vs_1057939745506893(6)/1057939745506893_2024.png,29.43974706,-83.2858032,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/832484328469715_vs_1663703974207510(6)/1663703974207510_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/832484328469715_vs_1663703974207510(6)/1663703974207510_2024.png,29.43971903,-83.2903415,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/832929198309098_vs_1037657201238318(4)/1037657201238318_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/832929198309098_vs_1037657201238318(4)/1037657201238318_2024.png,29.43794376,-83.29372644,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/832960941482687_vs_1523818342350554(6)/1523818342350554_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/832960941482687_vs_1523818342350554(6)/1523818342350554_2024.png,29.439691,-83.29190254,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/833134461742555_vs_2945876418886953(5)/2945876418886953_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/833134461742555_vs_2945876418886953(5)/2945876418886953_2024.png,29.43875665,-83.29276621,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/833448038109849_vs_8474591305991415(6)/8474591305991415_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/833448038109849_vs_8474591305991415(6)/8474591305991415_2024.png,29.43808859,-83.28653812,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/834193381435469_vs_578401737868499(6)/578401737868499_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/834193381435469_vs_578401737868499(6)/578401737868499_2024.png,29.43942938,-83.2878685,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/834897188281604_vs_3780777682196216(6)/3780777682196216_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/834897188281604_vs_3780777682196216(6)/3780777682196216_2024.png,29.44033103,-83.28736424,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/835032128245587_vs_514157938266467(5)/514157938266467_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/835032128245587_vs_514157938266467(5)/514157938266467_2024.png,29.44274159,-83.28712821,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/835086241540579_vs_1969512566859809(6)/1969512566859809_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/835086241540579_vs_1969512566859809(6)/1969512566859809_2024.png,29.43859314,-83.28745008,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/835293134860944_vs_1221053499224246(6)/1221053499224246_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/835293134860944_vs_1221053499224246(6)/1221053499224246_2024.png,29.43852773,-83.29210103,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/836658817897363_vs_1082742616913218(4)/1082742616913218_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/836658817897363_vs_1082742616913218(4)/1082742616913218_2024.png,29.44137748,-83.28739643,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/836693271463691_vs_509262671989647(5)/509262671989647_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/836693271463691_vs_509262671989647(5)/509262671989647_2024.png,29.43975641,-83.28553498,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/837002231435691_vs_479504135089205(4)/479504135089205_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/837002231435691_vs_479504135089205(4)/479504135089205_2024.png,29.44096638,-83.28749835,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/837215668011993_vs_1264138518272984(6)/1264138518272984_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/837215668011993_vs_1264138518272984(6)/1264138518272984_2024.png,29.43911171,-83.2904166,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/837386037994327_vs_2360117931003468(5)/2360117931003468_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/837386037994327_vs_2360117931003468(5)/2360117931003468_2024.png,29.4373738,-83.29181135,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/837637238023452_vs_555533043610741(4)/555533043610741_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/837637238023452_vs_555533043610741(4)/555533043610741_2024.png,29.44148493,-83.28791678,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/837743344607141_vs_1214329486509222(4)/1214329486509222_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/837743344607141_vs_1214329486509222(4)/1214329486509222_2024.png,29.4430032,-83.28428507,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/838456270876432_vs_1760608344676096(4)/1760608344676096_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/838456270876432_vs_1760608344676096(4)/1760608344676096_2024.png,29.44286306,-83.28717113,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/838456284253526_vs_2247165785644593(6)/2247165785644593_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/838456284253526_vs_2247165785644593(6)/2247165785644593_2024.png,29.44033103,-83.2867527,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/838648100885314_vs_1525470284840969(6)/1525470284840969_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/838648100885314_vs_1525470284840969(6)/1525470284840969_2024.png,29.44115324,-83.29055607,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/839549337787558_vs_522748833844403(4)/522748833844403_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/839549337787558_vs_522748833844403(4)/522748833844403_2024.png,29.44281634,-83.28393638,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/840057334050722_vs_408603532283095(6)/408603532283095_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/840057334050722_vs_408603532283095(6)/408603532283095_2024.png,29.43739248,-83.29409122,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/840126644287865_vs_1454836478531817(6)/1454836478531817_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/840126644287865_vs_1454836478531817(6)/1454836478531817_2024.png,29.4379531,-83.29206884,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/840209837577544_vs_2933980773407216(5)/2933980773407216_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/840209837577544_vs_2933980773407216(5)/2933980773407216_2024.png,29.44023292,-83.2878685,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/840824750596551_vs_1955040058241452(4)/1955040058241452_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/840824750596551_vs_1955040058241452(4)/1955040058241452_2024.png,29.44034971,-83.28593194,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/841004797438934_vs_899307945448677(4)/899307945448677_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/841004797438934_vs_899307945448677(4)/899307945448677_2024.png,29.43812596,-83.29031467,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/841773920605774_vs_2103471910048620(6)/2103471910048620_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/841773920605774_vs_2103471910048620(6)/2103471910048620_2024.png,29.43967699,-83.2927233,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/841775874216231_vs_859001893051600(6)/859001893051600_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/841775874216231_vs_859001893051600(6)/859001893051600_2024.png,29.44405897,-83.28616261,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/841859050727451_vs_1078486389807184(4)/1078486389807184_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/841859050727451_vs_1078486389807184(4)/1078486389807184_2024.png,29.43910236,-83.29378545,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/841990573961316_vs_920700996774766(6)/920700996774766_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/841990573961316_vs_920700996774766(6)/920700996774766_2024.png,29.43855109,-83.29043806,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/842267007298475_vs_1092335172415820(5)/1092335172415820_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/842267007298475_vs_1092335172415820(5)/1092335172415820_2024.png,29.43899024,-83.29276621,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/842339673774289_vs_1454836478531817(5)/1454836478531817_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/842339673774289_vs_1454836478531817(5)/1454836478531817_2024.png,29.4379531,-83.29206884,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/842411210487626_vs_1304724267607220(6)/1304724267607220_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/842411210487626_vs_1304724267607220(6)/1304724267607220_2024.png,29.44404029,-83.28493416,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/842702573834456_vs_890032572672419(6)/890032572672419_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/842702573834456_vs_890032572672419(6)/890032572672419_2024.png,29.43754665,-83.29109788,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/842788364158589_vs_889176476144673(6)/889176476144673_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/842788364158589_vs_889176476144673(6)/889176476144673_2024.png,29.43840627,-83.29014301,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/842951743743854_vs_512521514916883(6)/512521514916883_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/842951743743854_vs_512521514916883(6)/512521514916883_2024.png,29.4379531,-83.29190254,moderate
